seed,model,feature_set,RMSE,R2,MAE,Bias,Delta_RMSE,Delta_R2,Delta_MAE
10,ANN_PI,Set3,214.6187792901233,0.16534716632427182,168.89994177828035,-21.600604702752857,8.948613120121479,-0.06815129789730068,8.81687468562859
10,ANN_PI,Set4,188.7679615482898,0.3543056243224776,142.89143441593626,20.144453194213497,-16.90220462171203,0.12080716010090509,-17.1916326767155
11,P-wave,P-wave,256.4612950004997,-0.05725968133234893,197.08035714285714,114.25892857142857,0.0,0.0,0.0
11,ANN_PI,Set1,227.94569781391795,0.16478014756062287,178.71345840945807,79.5386092377514,-28.515597186581772,0.2220398288929718,-18.36689873339907
11,ANN_PI,Set2,209.065093958681,0.2974114550068869,160.53184863690865,33.06922649909298,-47.39620104181873,0.35467113633923586,-36.54850850594849
11,ANN_PI,Set3,246.92018667674085,0.019943299727698482,189.99832641169633,91.77585454822535,-9.541108323758863,0.07720298106004742,-7.082030731160813
11,ANN_PI,Set4,191.6571542021436,0.409543266725398,146.31374943083102,32.78223440783823,-64.80414079835612,0.4668029480577469,-50.766607712026115
12,P-wave,P-wave,187.48263271316833,0.43094186664993117,151.10773480662982,49.26243093922652,0.0,0.0,0.0
12,ANN_PI,Set1,207.5011526719245,0.3029313114880766,162.49755937693124,28.72596245045894,20.018519958756173,-0.12801055516185456,11.389824570301414
12,ANN_PI,Set2,215.15827990887573,0.2505361748270385,173.0363979990632,19.73047660819171,27.6756471957074,-0.18040569182289268,21.92866319243339
12,ANN_PI,Set3,196.2598499465528,0.3764123967053419,154.57302424743338,49.71661350932964,8.777217233384476,-0.05452946994458929,3.4652894408035593
12,ANN_PI,Set4,231.26691888250434,0.1341122872501953,193.0059166439746,80.97332944200056,43.78428616933601,-0.29682957939973587,41.898181837344765
13,P-wave,P-wave,244.21938920342316,0.42372331027576926,197.29245283018867,-13.116352201257861,0.0,0.0,0.0
13,ANN_PI,Set1,269.9882368690037,0.29569551026904295,210.90399794936042,-70.93755162287044,25.768847665580523,-0.1280278000067263,13.611545119171751
13,ANN_PI,Set2,238.90594221062352,0.44852646559848497,189.4979815617043,-47.89081151594873,-5.313446992799641,0.02480315532271571,-7.794471268484358
13,ANN_PI,Set3,282.8080732917533,0.22722266247172063,222.72323195870678,-93.1449275415064,38.588684088330155,-0.19650064780404863,25.43077912851811
13,ANN_PI,Set4,259.4887999251375,0.3494090669812303,202.6127997516067,-81.90994480120679,15.269410721714365,-0.07431424329453895,5.320346921418036
14,P-wave,P-wave,153.39672909542477,0.2932910346287583,116.64124293785311,46.409604519774014,0.0,0.0,0.0
14,ANN_PI,Set1,144.49091791428393,0.3729682925628224,113.10893609184579,48.904437366261966,-8.905811181140848,0.0796772579340641,-3.532306846007316
14,ANN_PI,Set2,148.57467397088064,0.33702374462121465,120.46965848437723,61.85757151475552,-4.822055124544136,0.043732709992456376,3.828415546524127
14,ANN_PI,Set3,153.2445288875699,0.2946927319260727,117.06487103954397,35.99575492164327,-0.152200207854861,0.0014016972973144304,0.4236281016908663
14,ANN_PI,Set4,142.89982408979517,0.38670165767557685,112.85795380214762,49.83718913126045,-10.4969050056296,0.09341062304681857,-3.7832891357054876
15,P-wave,P-wave,249.24735534636508,0.4037168502569277,184.7859531772575,-45.98327759197324,0.0,0.0,0.0
15,ANN_PI,Set1,259.96005573546256,0.3513586037231796,190.0516160295491,-94.09984599004622,10.712700389097478,-0.0523582465337481,5.265662852291598
15,ANN_PI,Set2,243.08709556280837,0.43282741780275924,181.73294258892076,-80.4633862879651,-6.160259783556711,0.029110567545831523,-3.053010588336747
15,ANN_PI,Set3,278.1479034920423,0.2574204229891731,202.2660011673847,-95.40976399352073,28.90054814567722,-0.1462964272677546,17.48004799012719
15,ANN_PI,Set4,273.9141782276473,0.2798541799247416,204.40246628276677,-97.03328535105871,24.66682288128223,-0.12386267033218612,19.616513105509256
16,P-wave,P-wave,201.52571661659294,-0.21303968993942402,150.13253012048193,18.150602409638555,0.0,0.0,0.0
16,ANN_PI,Set1,174.96477680367508,0.08564400475531364,132.50967561861162,-4.399230614777813,-26.560939812917866,0.29868369469473766,-17.622854501870307
16,ANN_PI,Set2,187.82135181007845,-0.053668475304373464,135.91522170509944,-1.5781504170492213,-13.70436480651449,0.15937121463505055,-14.21730841538249
16,ANN_PI,Set3,186.79215871029731,-0.042152668648199,136.58901928782507,-6.108096297009669,-14.73355790629563,0.17088702129122502,-13.543510832656864
16,ANN_PI,Set4,185.5041469216058,-0.02783004344883988,133.95228499450198,-9.846809897705938,-16.021569694987136,0.18520964649058413,-16.18024512597995
17,P-wave,P-wave,273.7210491832103,-0.024112350259587467,209.57683215130024,15.567375886524824,0.0,0.0,0.0
17,ANN_PI,Set1,254.29518828322185,0.1160911203263425,196.60290444481842,-13.038421006889624,-19.425860899988464,0.14020347058592997,-12.973927706481817
17,ANN_PI,Set2,223.8284556901531,0.31520306457818836,180.63316857873895,4.8465851805370095,-49.892593493057205,0.33931541483777583,-28.94366357256129
17,ANN_PI,Set3,252.6779774137244,0.12729795166022306,195.60970930454025,-51.71697285563693,-21.04307176948592,0.15141030191981053,-13.967122846759992
17,ANN_PI,Set4,209.52562771663048,0.3999250295626604,170.4254310819858,-3.8729374692741745,-64.19542146657983,0.4240373798222479,-39.15140106931443
18,P-wave,P-wave,289.58489532814025,-0.09000270187794213,229.77624309392266,66.89226519337016,0.0,0.0,0.0
18,ANN_PI,Set1,274.43155436151613,0.021087544389436386,210.42276698311431,34.96881725693474,-15.153340966624114,0.11109024626737851,-19.353476110808344
18,ANN_PI,Set2,230.1503569780818,0.31150772890186973,186.86582543925866,14.849181860045295,-59.43453835005846,0.40151043077981186,-42.910417654664
18,ANN_PI,Set3,256.00338608077243,0.14814204599630887,200.03442173378545,28.51438167683516,-33.58150924736782,0.238144747874251,-29.74182136013721
18,ANN_PI,Set4,204.6232047301507,0.45576617813403053,157.10044875379583,-6.924420811861436,-84.96169059798956,0.5457688800119727,-72.67579434012683
19,P-wave,P-wave,229.7887786490399,0.4224785871582072,169.75561097256858,-27.08229426433915,0.0,0.0,0.0
19,ANN_PI,Set1,244.88218178388465,0.3441193331745347,173.399191896919,-85.46626144052715,15.093403134844749,-0.0783592539836725,3.643580924350431
19,ANN_PI,Set2,217.30904989636065,0.48350504518525805,155.51217763833293,-69.88511542556759,-12.47972875267925,0.06102645802705087,-14.243433334235647
